State,Action,NextState
[ 6.27847836 -0.04271489],0.6117537,[6.28075426 0.04551797]
[6.28075426 0.04551797],-0.5726304,[ 6.27864427 -0.04219988]
[ 6.27864427 -0.04219988],0.5970187,[6.28084162 0.04394716]
[6.28084162 0.04394716],-0.5591481,[ 6.27875748 -0.04168281]
[ 6.27875748 -0.04168281],0.5851426,[6.28089587 0.04276773]
[6.28089587 0.04276773],-0.54845273,[ 6.27883501 -0.04121726]
[ 6.27883501 -0.04121726],0.5756836,[6.28092864 0.04187257]
[6.28092864 0.04187257],-0.5399251,[ 6.2788882 -0.0408087]
[ 6.2788882 -0.0408087],0.5682025,[6.28094814 0.04119885]
[6.28094814 0.04119885],-0.5331955,[ 6.27892523 -0.04045834]
[ 6.27892523 -0.04045834],0.5622635,[6.28095953 0.04068613]
[6.28095953 0.04068613],-0.5278654,[ 6.27895138 -0.04016301]
[ 6.27895138 -0.04016301],0.55753803,[6.280966   0.04029226]
[ 1.19042438 -0.42131604],0.8392432,[1.21047265 0.40096539]
[1.21047265 0.40096539],1.4443738,[1.27644558 1.31945853]
[1.27644558 1.31945853],1.3706536,[1.38858556 2.2427996 ]
[1.38858556 2.2427996 ],1.5406809,[1.54915985 3.21148586]
[1.54915985 3.21148586],1.5758874,[1.75904452 4.19769343]
[1.75904452 4.19769343],1.5414009,[2.01732721 5.16565375]
[2.01732721 5.16565375],0.89874125,[2.3161736 5.9769279]
[2.3161736 5.9769279],0.81715035,[2.64870483 6.65062451]
[2.64870483 6.65062451],0.0694437,[2.99950083 7.01592002]
[2.99950083 7.01592002],0.6226535,[3.36027726 7.21552867]
[3.36027726 7.21552867],0.42256117,[3.71608744 7.11620353]
[3.71608744 7.11620353],-0.52606034,[4.04757426 6.62973642]
[4.04757426 6.62973642],0.57231545,[4.35383978 6.12531041]
[4.35383978 6.12531041],1.5489626,[4.63660726 5.65534961]
[4.63660726 5.65534961],1.2622089,[4.89144894 5.0968335 ]
[4.89144894 5.0968335 ],-0.016111612,[5.10926934 4.35640809]
[5.10926934 4.35640809],-0.18242967,[5.29113635 3.63734012]
[5.29113635 3.63734012],0.19859028,[5.44309971 3.03926731]
[5.44309971 3.03926731],0.12746215,[5.56809279 2.49986145]
[5.56809279 2.49986145],0.23710656,[5.67027588 2.04366198]
[5.67027588 2.04366198],0.32373142,[5.7533151  1.66078439]
[5.7533151  1.66078439],0.35812712,[5.82008698 1.33543745]
[5.82008698 1.33543745],0.6453037,[5.87494654 1.09719133]
[5.87494654 1.09719133],0.85832334,[5.92135628 0.92819474]
[5.92135628 0.92819474],0.8777156,[5.96107443 0.79436301]
[5.96107443 0.79436301],0.90241027,[5.9956893  0.69229737]
[5.9956893  0.69229737],0.9283099,[6.0266333  0.61887994]
[6.0266333  0.61887994],0.9602387,[6.05526357 0.57260554]
[6.05526357 0.57260554],0.9506724,[6.08255064 0.54574128]
[6.08255064 0.54574128],0.860116,[6.10881515 0.5252902 ]
[6.10881515 0.5252902 ],0.61427927,[6.13318096 0.48731618]
[6.13318096 0.48731618],0.38952804,[6.15486413 0.43366356]
[6.15486413 0.43366356],0.35444212,[6.17440678 0.3908529 ]
[6.17440678 0.3908529 ],0.20230055,[6.19139552 0.33977488]
[6.19139552 0.33977488],0.29982042,[6.20719563 0.31600224]
[6.20719563 0.31600224],-0.124608755,[6.21921431 0.2403735 ]
[6.21921431 0.2403735 ],0.40135765,[6.23184589 0.25263162]
[6.23184589 0.25263162],-0.5435604,[6.23847639 0.13260991]
[6.23847639 0.13260991],0.84539866,[6.24977135 0.22589919]
[6.24977135 0.22589919],-1.0992147,[6.25156941 0.03596118]
[6.25156941 0.03596118],1.1710958,[6.26096528 0.18791759]
[6.26096528 0.18791759],-1.166081,[ 6.26078237e+00 -3.65820241e-03]
[ 6.26078237e+00 -3.65820241e-03],1.1171947,[6.26813838 0.1471202 ]
[6.26813838 0.1471202 ],-1.0467995,[ 6.26707916 -0.0211845 ]
[ 6.26707916 -0.0211845 ],0.98744464,[6.27282182 0.11485311]
[6.27282182 0.11485311],-0.9164033,[ 6.27130282 -0.03037986]
[ 6.27130282 -0.03037986],0.8682413,[6.27585006 0.09094468]
[6.27585006 0.09094468],-0.8153751,[ 6.27400691 -0.03686297]
[ 6.27400691 -0.03686297],0.79329705,[6.2777693  0.07524789]
[6.2777693  0.07524789],-0.74602354,[ 6.27573342 -0.04071763]
[ 6.27573342 -0.04071763],0.7408445,[6.27897443 0.06482018]
[6.27897443 0.06482018],-0.6951413,[ 6.27684397 -0.04260916]
[ 6.27684397 -0.04260916],0.7004752,[6.27972928 0.05770615]
[6.27972928 0.05770615],-0.6560931,[ 6.27756429 -0.04329983]
[ 6.27756429 -0.04329983],0.6684003,[6.28020151 0.05274447]
[6.28020151 0.05274447],-0.62548256,[ 6.27803572 -0.04331576]
[ 6.27803572 -0.04331576],0.64264536,[6.28049667 0.04921887]
[6.28049667 0.04921887],-0.60125196,[ 6.2783474 -0.0429854]
[ 6.2783474 -0.0429854],0.6219039,[6.28068098 0.04667176]
[6.28068098 0.04667176],-0.5819812,[ 6.2785558  -0.04250365]
[ 6.2785558  -0.04250365],0.6051936,[6.28079597 0.04480327]
[6.28079597 0.04480327],-0.5666144,[ 6.27869692 -0.04198089]
[ 6.27869692 -0.04198089],0.5917373,[6.28086759 0.04341342]
[6.28086759 0.04341342],-0.55434096,[ 6.27879379 -0.04147601]
[ 6.27879379 -0.04147601],0.5808382,[6.2809116 0.0423561]
[6.2809116 0.0423561],-0.54457235,[ 6.27885985 -0.04103503]
[ 6.27885985 -0.04103503],0.57228565,[6.28093803 0.04156373]
[6.28093803 0.04156373],-0.53686833,[ 6.27890543 -0.04065198]
[ 6.27890543 -0.04065198],0.56550956,[6.28095366 0.04096456]
[6.28095366 0.04096456],-0.5307791,[ 6.27893736 -0.04032604]
[ 6.27893736 -0.04032604],0.56012416,[6.28096269 0.04050663]
[6.28096269 0.04050663],-0.52594995,[ 6.27896005 -0.04005282]
[ 6.27896005 -0.04005282],0.55583525,[6.28096773 0.04015353]
[-0.1122161  -0.15645676],1.5902767,[-0.11231114 -0.00190081]
[-0.11231114 -0.00190081],1.5976832,[-0.10462638  0.15369529]
[-0.10462638  0.15369529],1.5647638,[-0.08912222  0.31008316]
[-0.08912222  0.31008316],0.6439786,[-0.07212588  0.33992674]
[-0.07212588  0.33992674],-0.7430059,[-0.06340446  0.17442834]
[-0.06340446  0.17442834],1.1814032,[-0.0481986   0.30411732]
[-0.0481986   0.30411732],-1.3340756,[-0.04480505  0.06787103]
[-0.04480505  0.06787103],1.3962369,[-0.03261935  0.24371402]
[-0.03261935  0.24371402],-1.3099567,[-0.03148133  0.02276035]
[-0.03148133  0.02276035],1.2660477,[-0.02202831  0.18906041]
[-0.02202831  0.18906041],-1.1854634,[-0.02229226 -0.005279  ]
[-0.02229226 -0.005279  ],1.1260839,[-0.01494647  0.14691577]
[-0.01494647  0.14691577],-1.049129,[-0.01602962 -0.02166302]
[-0.01602962 -0.02166302],0.9881525,[-0.01030271  0.11453816]
[-0.01030271  0.11453816],-0.9159856,[-0.01183204 -0.03058657]
[-0.01183204 -0.03058657],0.86769915,[-0.00729732  0.09069447]
[-0.00729732  0.09069447],-0.81465614,[-0.00914616 -0.03697689]
[-0.00914616 -0.03697689],0.7927408,[-0.00539243  0.07507471]
[-0.00539243  0.07507471],-0.7453778,[-0.00743124 -0.04077625]
[-0.00743124 -0.04077625],0.74033594,[-0.0041962   0.06470076]
[-0.0041962   0.06470076],-0.69459987,[-0.00632802 -0.04263636]
[-0.00632802 -0.04263636],0.7000334,[-0.00344688  0.05762267]
[-0.00344688  0.05762267],-0.65564704,[-0.00561236 -0.04330954]
[-0.00561236 -0.04330954],0.66802645,[-0.0029781   0.05268517]
[-0.0029781   0.05268517],-0.6251185,[-0.00514391 -0.04331617]
[-0.00514391 -0.04331617],0.64233685,[-0.00268509  0.04917644]
[-0.00268509  0.04917644],-0.60095906,[-0.00483415 -0.04298124]
[-0.00483415 -0.04298124],0.62165093,[-0.00250211  0.0466408 ]
[-0.00250211  0.0466408 ],-0.5817442,[-0.00462698 -0.04249741]
[-0.00462698 -0.04249741],0.60498667,[-0.00238796  0.04478036]
[-0.00238796  0.04478036],-0.5664238,[-0.00448667 -0.04197417]
[-0.00448667 -0.04197417],0.5915699,[-0.00231686  0.04339632]
[-0.00231686  0.04339632],-0.55418825,[-0.00439034 -0.04146956]
[-0.00439034 -0.04146956],0.5807018,[-0.00227319  0.04234297]
[-0.00227319  0.04234297],-0.5444499,[-0.00432466 -0.0410294 ]
[-0.00432466 -0.0410294 ],0.5721786,[-0.00224696  0.0415539 ]
[-0.00224696  0.0415539 ],-0.5367719,[-0.00427932 -0.0406471 ]
[-0.00427932 -0.0406471 ],0.56542444,[-0.00223146  0.04095709]
[-0.00223146  0.04095709],-0.5307021,[-0.00424755 -0.04032182]
[-0.00424755 -0.04032182],0.5600548,[-0.00222252  0.04050074]
[-0.00222252  0.04050074],-0.52588725,[-0.00422498 -0.04004924]
[-0.00422498 -0.04004924],0.55577993,[-0.00221753  0.04014903]
[-1.96735204 -0.06893478],-0.28446436,[-2.00752215 -0.80340203]
[-2.00752215 -0.80340203],-1.9158711,[-2.09604158 -1.77038876]
[-2.09604158 -1.77038876],-1.9789915,[-2.2318485  -2.71613823]
[-2.2318485  -2.71613823],-1.8835131,[-2.41138226 -3.59067521]
[-2.41138226 -3.59067521],-1.637199,[-2.6282085  -4.33652487]
[-2.6282085  -4.33652487],-1.6985878,[-2.87619145 -4.959659  ]
[-2.87619145 -4.959659  ],-1.7289774,[-3.14697785 -5.41572795]
[-3.14697785 -5.41572795],-1.8776672,[-3.4316448  -5.69333915]
[-3.4316448  -5.69333915],-1.8950241,[-3.71979936 -5.76309111]
[-3.71979936 -5.76309111],-1.899176,[-4.00170312 -5.63807524]
[-4.00170312 -5.63807524],-1.9200974,[-4.26958581 -5.35765387]
[-4.26958581 -5.35765387],-1.9327655,[-4.51808097 -4.96990309]
[-4.51808097 -4.96990309],-1.9422588,[-4.74434876 -4.52535578]
[-4.74434876 -4.52535578],-1.9786311,[-4.94797543 -4.07253345]
[-4.94797543 -4.07253345],-1.9850373,[-5.13002572 -3.64100583]
[-5.13002572 -3.64100583],-1.9794122,[-5.29264473 -3.25238014]
[-5.29264473 -3.25238014],-1.9500817,[-5.43852726 -2.91765054]
[-5.43852726 -2.91765054],-1.8029655,[-5.56989162 -2.62728729]
[-5.56989162 -2.62728729],-1.163818,[-5.68544732 -2.31111396]
[-5.68544732 -2.31111396],-0.11930442,[-5.78079377 -1.90692904]
[-5.78079377 -1.90692904],0.085134506,[-5.8574446  -1.53301666]
[-5.8574446  -1.53301666],-0.08322716,[-5.91923231 -1.23575413]
[-5.91923231 -1.23575413],-0.27167594,[-5.96970867 -1.00952722]
[-5.96970867 -1.00952722],-0.72341824,[-6.01404688 -0.88676418]
[-6.01404688 -0.88676418],-0.5890801,[-6.0528319  -0.77570046]
[-6.0528319  -0.77570046],-0.5576451,[-6.0872372  -0.68810601]
[-6.0872372  -0.68810601],-0.3971311,[-6.11731987 -0.60165324]
[-6.11731987 -0.60165324],-0.35203004,[-6.14385128 -0.53062828]
[-6.14385128 -0.53062828],-0.23786116,[-6.16695852 -0.46214473]
[-6.16695852 -0.46214473],-0.20842743,[-6.18728026 -0.40643488]
[-6.18728026 -0.40643488],-0.07898331,[-6.20460345 -0.3464638 ]
[-6.20460345 -0.3464638 ],-0.11567545,[-6.21985042 -0.30493936]
[-6.21985042 -0.30493936],0.044891596,[-6.23238723 -0.25073621]
[-6.23238723 -0.25073621],-0.09872317,[-6.24376035 -0.22746251]
[-6.24376035 -0.22746251],0.19461656,[-6.2521958  -0.16870897]
[-6.2521958  -0.16870897],-0.091160655,[-6.26015304 -0.15914466]
[-6.26015304 -0.15914466],0.27125216,[-6.26521224 -0.10118416]
[-6.26521224 -0.10118416],-0.081263304,[-6.27020697 -0.09989458]
[-6.27020697 -0.09989458],0.20860434,[-6.2731505  -0.05887046]
[-6.2731505  -0.05887046],-0.087046266,[-6.27637057 -0.06440141]
[-6.27637057 -0.06440141],0.17512059,[-6.27802168 -0.03302231]
[-6.27802168 -0.03302231],-0.093312025,[-6.280179   -0.04314641]
[-6.280179   -0.04314641],0.1599226,[-6.28102417 -0.0169033 ]
[-6.28102417 -0.0169033 ],-0.10468209,[-6.2825734  -0.03098475]
[-6.2825734  -0.03098475],0.1634593,[-6.28287375e+00 -6.00693273e-03]
[-6.28287375e+00 -6.00693273e-03],-0.12349999,[-6.28408866 -0.02429826]
[-6.28408866 -0.02429826],0.17626476,[-6.28401547e+00  1.46393209e-03]
[-6.28401547e+00  1.46393209e-03],-0.14419651,[-6.28505488 -0.02078817]
[-6.28505488 -0.02078817],0.19309998,[-6.28471614  0.00677466]
[-6.28471614  0.00677466],-0.16573894,[-6.28567786 -0.01923431]
[-6.28567786 -0.01923431],0.212569,[-6.28513878  0.01078163]
[-6.28513878  0.01078163],-0.188506,[-6.28608675 -0.01895938]
[-1.95097972 -0.04451801],-0.16148472,[-1.98923913 -0.76518816]
[-1.98923913 -0.76518816],-1.8858496,[-2.07590702 -1.7333577 ]
[-2.07590702 -1.7333577 ],-1.9780653,[-2.21022742 -2.68640818]
[-2.21022742 -2.68640818],-1.871709,[-2.38867698 -3.56899105]
[-2.38867698 -3.56899105],-1.5513021,[-2.60440264 -4.31451329]
[-2.60440264 -4.31451329],-1.6560404,[-2.85173825 -4.94671221]
[-2.85173825 -4.94671221],-1.6721823,[-3.12233321 -5.41189909]
[-3.12233321 -5.41189909],-1.8665606,[-3.40764955 -5.70632687]
[-3.40764955 -5.70632687],-1.8850935,[-3.69724425 -5.79189404]
[-3.69724425 -5.79189404],-1.897692,[-3.98129051 -5.6809251 ]
[-3.98129051 -5.6809251 ],-1.907577,[-4.25172704 -5.40873059]
[-4.25172704 -5.40873059],-1.9268619,[-4.50302409 -5.02594105]
[-4.50302409 -5.02594105],-1.9325354,[-4.73213404 -4.58219903]
[-4.73213404 -4.58219903],-1.9743596,[-4.938559   -4.12849917]
[-4.938559   -4.12849917],-1.983066,[-5.12331199 -3.69505976]
[-5.12331199 -3.69505976],-1.9764932,[-5.28851046 -3.30396936]
[-5.28851046 -3.30396936],-1.9403303,[-5.43681458 -2.9660825 ]
[-5.43681458 -2.9660825 ],-1.7493935,[-5.57015615 -2.66683136]
[-5.57015615 -2.66683136],-0.98464704,[-5.68635277 -2.32393244]
[-5.68635277 -2.32393244],-0.014353633,[-5.78158109 -1.90456641]
[-5.78158109 -1.90456641],0.09298611,[-5.85808079 -1.52999393]
[-5.85808079 -1.52999393],-0.08332801,[-5.91973984 -1.23318113]
[-5.91973984 -1.23318113],-0.27862513,[-5.97015746 -1.00835235]
[-5.97015746 -1.00835235],-0.7197232,[-6.01442522 -0.88535527]
[-6.01442522 -0.88535527],-0.59240913,[-6.05317845 -0.77506446]
[-6.05317845 -0.77506446],-0.55319715,[-6.08753124 -0.68705588]
[-6.08753124 -0.68705588],-0.39941704,[-6.11758936 -0.60116231]
[-6.11758936 -0.60116231],-0.34771085,[-6.1440738  -0.52968882]
[-6.1440738  -0.52968882],-0.24154866,[-6.16716998 -0.46192367]
[-6.16716998 -0.46192367],-0.20241427,[-6.18744345 -0.40546938]
[-6.18744345 -0.40546938],-0.08486664,[-6.20476858 -0.34650263]
[-6.20476858 -0.34650263],-0.10706258,[-6.21995907 -0.30380973]
[-6.21995907 -0.30380973],0.034264565,[-6.23252317 -0.25128195]
[-6.23252317 -0.25128195],-0.08437109,[-6.24382103 -0.22595726]
[-6.24382103 -0.22595726],0.17738295,[-6.25231274 -0.16983424]
[-6.25231274 -0.16983424],-0.069622755,[-6.26016909 -0.1571269 ]
[-6.26016909 -0.1571269 ],0.24944663,[-6.26529155 -0.10244927]
[-6.26529155 -0.10244927],-0.06181395,[-6.27020664 -0.09830176]
[-6.27020664 -0.09830176],0.19035459,[-6.27320738 -0.06001484]
[-6.27320738 -0.06001484],-0.069958925,[-6.27635865 -0.06302536]
[-6.27635865 -0.06302536],0.15847373,[-6.27806536 -0.03413434]
[-6.27806536 -0.03413434],-0.07742846,[-6.2801608  -0.04190867]
[-6.2801608  -0.04190867],0.14418244,[-6.28106144 -0.01801293]
[-6.28106144 -0.01801293],-0.088763714,[-6.28254817 -0.02973459]
[-6.28254817 -0.02973459],0.14714336,[-6.28290744 -0.00718523]
[-6.28290744 -0.00718523],-0.1069783,[-6.28405861 -0.02302357]
[-6.28405861 -0.02302357],0.1588521,[-6.28405115e+00  1.49261548e-04]
[-6.28405115e+00  1.49261548e-04],-0.12590337,[-6.28502043 -0.01938563]
[-6.28502043 -0.01938563],0.17388296,[-6.28475441e+00  5.32047490e-03]
[-6.28475441e+00  5.32047490e-03],-0.1456089,[-6.28563929 -0.01769769]
[-6.28563929 -0.01769769],0.19150162,[-6.28517994  0.00918707]
[-6.28517994  0.00918707],-0.1665225,[-6.2860443  -0.01728728]
[ 2.39528631 -0.93389851],1.853611,[ 2.38795339 -0.14665822]
[ 2.38795339 -0.14665822],2.0,[2.42128162 0.66656456]
[2.42128162 0.66656456],2.0,[2.49434554 1.46127842]
[2.49434554 1.46127842],2.0,[2.60502169 2.21352286]
[2.60502169 2.21352286],2.0,[2.74986752 2.89691675]
[2.74986752 2.89691675],2.0,[2.92403024 3.48325433]
[2.92403024 3.48325433],2.0,[3.12128734 3.94514194]
[3.12128734 3.94514194],1.9999738,[3.33430563 4.26036594]
[3.33430563 4.26036594],1.9993627,[3.55513706 4.41662858]
[3.55513706 4.41662858],1.9936652,[3.77585133 4.41428526]
[3.77585133 4.41428526],1.9976325,[3.98932606 4.26949474]
[3.98932606 4.26949474],1.998472,[4.18967249 4.00692861]
[4.18967249 4.00692861],1.997726,[4.37250939 3.65673785]
[4.37250939 3.65673785],1.9792669,[4.53483598 3.24653177]
[4.53483598 3.24653177],1.7855058,[4.6736434  2.77614852]
[4.6736434  2.77614852],0.9982729,[4.78246602 2.17645234]
[4.78246602 2.17645234],0.7329123,[4.85937752 1.53822998]
[4.85937752 1.53822998],1.3752804,[4.909508   1.00260957]
[4.909508   1.00260957],1.8241999,[4.93654617 0.5407634 ]
[4.93654617 0.5407634 ],1.9296341,[4.94149477 0.09897216]
[4.94149477 0.09897216],1.9376531,[ 4.92445566 -0.34078227]
[ 4.92445566 -0.34078227],1.8234844,[ 4.88443275 -0.80045812]
[ 4.88443275 -0.80045812],0.80709577,[ 4.81351668 -1.41832146]
[ 4.81351668 -1.41832146],-1.3528914,[ 4.69514551 -2.36742338]
[ 4.69514551 -2.36742338],-1.4729004,[ 4.52823317 -3.33824694]
[ 4.52823317 -3.33824694],-0.65955997,[ 4.3195082  -4.17449933]
[ 4.3195082  -4.17449933],-0.15815341,[ 4.07495421 -4.89107983]
[ 4.07495421 -4.89107983],-0.6958116,[ 3.79504569 -5.59817037]
[ 3.79504569 -5.59817037],-1.1228492,[ 3.48391836 -6.22254652]
[ 3.48391836 -6.22254652],-1.30853,[ 3.15038911 -6.67058509]
[ 3.15038911 -6.67058509],-1.7485881,[ 2.80341558 -6.93947056]
[ 2.80341558 -6.93947056],-1.4584402,[ 2.45794505 -6.90941061]
[ 2.45794505 -6.90941061],0.49535584,[ 2.13987563 -6.3613884 ]
[ 2.13987563 -6.3613884 ],-0.6491984,[ 1.84852713 -5.82697007]
[ 1.84852713 -5.82697007],-1.1819744,[ 1.58437682 -5.28300618]
[ 1.58437682 -5.28300618],-1.4418408,[ 1.34690924 -4.74935146]
[ 1.34690924 -4.74935146],-1.6145872,[ 1.13389633 -4.26025818]
[ 1.13389633 -4.26025818],-1.1625078,[ 0.94614216 -3.75508355]
[ 0.94614216 -3.75508355],-0.17514324,[ 0.78749311 -3.17298098]
[ 0.78749311 -3.17298098],0.11003494,[ 0.65624132 -2.6250358 ]
[ 0.65624132 -2.6250358 ],0.2047739,[ 0.5494057  -2.13671232]
[ 0.5494057  -2.13671232],0.17122793,[ 0.46343606 -1.71939276]
[ 0.46343606 -1.71939276],-0.006104827,[ 0.39418405 -1.38504021]
[ 0.39418405 -1.38504021],-0.071406364,[ 0.33879856 -1.10770995]
[ 0.33879856 -1.10770995],-0.62847316,[ 0.29116279 -0.95271529]
[ 0.29116279 -0.95271529],-0.57347393,[ 0.24999096 -0.82343668]
[ 0.24999096 -0.82343668],-0.6695714,[ 0.21307466 -0.73832599]
[ 0.21307466 -0.73832599],-0.39636827,[ 0.18111557 -0.63918171]
[ 0.18111557 -0.63918171],-0.46229982,[ 0.152444   -0.57343142]
[ 0.152444   -0.57343142],-0.1885935,[ 0.12805251 -0.48782977]
[ 0.12805251 -0.48782977],-0.35561943,[ 0.10578274 -0.44539555]
[ 0.10578274 -0.44539555],0.0150876045,[ 0.08758557 -0.36394324]
[ 0.08758557 -0.36394324],-0.2881415,[ 0.07050761 -0.34155923]
[ 0.07050761 -0.34155923],0.2049365,[ 0.05760852 -0.25798185]
[ 0.05760852 -0.25798185],-0.3324566,[ 0.04437513 -0.26466785]
[ 0.04437513 -0.26466785],0.4016459,[ 0.0358176  -0.17115054]
[ 0.0358176  -0.17115054],-0.3496412,[ 0.02598064 -0.19673926]
[ 0.02598064 -0.19673926],0.5624521,[ 0.02133623 -0.09288816]
[ 0.02133623 -0.09288816],-0.37930226,[ 0.0146471  -0.13378254]
[ 0.0146471  -0.13378254],0.48346376,[ 0.0121332  -0.05027804]
[ 0.0121332  -0.05027804],-0.31610215,[ 0.00770352 -0.08859369]
[ 0.00770352 -0.08859369],0.39664483,[ 0.00653755 -0.02331938]
[ 0.00653755 -0.02331938],-0.29579282,[ 0.00339829 -0.06278518]
[ 0.00339829 -0.06278518],0.36277628,[ 0.00310729 -0.00582003]
[ 0.00310729 -0.00582003],-0.297598,[ 0.00070082 -0.04812927]
[ 0.00070082 -0.04812927],0.3581276,[0.0010066  0.00611549]
[0.0010066  0.00611549],-0.31327438,[-0.00099944 -0.04012072]
[-0.00099944 -0.04012072],0.36781263,[-0.00028436  0.0143016 ]
[-0.00028436  0.0143016 ],-0.3330468,[-0.00207779 -0.03586869]
[-0.00207779 -0.03586869],0.38343668,[-0.00107337  0.02008846]
[-0.00107337  0.02008846],-0.3544284,[-0.00276741 -0.03388082]
[-0.00276741 -0.03388082],0.4017539,[-0.00155208  0.02430671]
[-0.00155208  0.02430671],-0.3757497,[-0.00321307 -0.03321981]
[ 1.58716497 -0.84491141],0.069591045,[ 1.5829363  -0.08457323]
[ 1.5829363  -0.08457323],1.84343,[1.6300306  0.94188601]
[1.6300306  0.94188601],1.9987171,[1.72954951 1.9903782 ]
[1.72954951 1.9903782 ],1.7964964,[1.87957059 3.00042152]
[1.87957059 3.00042152],1.8012376,[2.07882745 3.98513724]
[2.07882745 3.98513724],1.4675429,[2.32185479 4.86054666]
[2.32185479 4.86054666],0.8194792,[2.59843947 5.53169377]
[2.59843947 5.53169377],1.5154128,[2.90577118 6.14663415]
[2.90577118 6.14663415],1.7618172,[3.23507809 6.58613808]
[3.23507809 6.58613808],1.7185674,[3.57377364 6.77391119]
[3.57377364 6.77391119],1.2186422,[3.90590206 6.64256834]
[3.90590206 6.64256834],0.8018253,[4.21809272 6.24381314]
[4.21809272 6.24381314],1.630466,[4.50950052 5.82815594]
[4.50950052 5.82815594],1.6439252,[4.77650693 5.34012824]
[4.77650693 5.34012824],0.86647105,[5.01258893 4.72164004]
[5.01258893 4.72164004],-0.39249635,[5.20990431 3.94630755]
[5.20990431 3.94630755],0.19742632,[5.37574647 3.3168432 ]
[5.37574647 3.3168432 ],0.07633543,[5.5126138  2.73734657]
[5.5126138  2.73734657],0.24681067,[5.62521175 2.25195911]
[5.62521175 2.25195911],0.21424699,[5.71648476 1.82546012]
[5.71648476 1.82546012],0.3503065,[5.79025314 1.47536762]
[5.79025314 1.47536762],0.5068617,[5.85007757 1.19648861]
[5.85007757 1.19648861],0.79322696,[5.90011269 1.00070245]
[5.90011269 1.00070245],0.88051224,[5.9427352  0.85245018]
[5.9427352  0.85245018],0.8936305,[5.97953826 0.7360612 ]
[5.97953826 0.7360612 ],0.92891884,[6.01209562 0.65114724]
[6.01209562 0.65114724],0.93404627,[6.04161653 0.59041807]
[6.04161653 0.59041807],0.972178,[6.06945778 0.55682515]
[6.06945778 0.55682515],0.9137299,[6.09619811 0.53480658]
[6.09619811 0.53480658],0.7859049,[6.1218615  0.51326772]
[6.1218615  0.51326772],0.39870262,[6.14449172 0.45260439]
[6.14449172 0.45260439],0.4839151,[6.16556695 0.42150463]
[6.16556695 0.42150463],0.085945606,[6.18288625 0.34638595]
[6.18288625 0.34638595],0.5536094,[6.2006027  0.35432912]
[6.2006027  0.35432912],-0.45352578,[6.21182439 0.22443368]
[6.21182439 0.22443368],0.9653716,[6.22761259 0.31576415]
[6.22761259 0.31576415],-1.1841065,[6.2324371  0.09649009]
[6.2324371  0.09649009],1.3888383,[6.24577565 0.26677101]
[6.24577565 0.26677101],-1.3542936,[6.24755446 0.03557628]
[6.24755446 0.03557628],1.3192711,[6.25789194 0.20674946]
[6.25789194 0.20674946],-1.2324381,[6.25803772e+00 2.91574206e-03]
[6.25803772e+00 2.91574206e-03],1.1769199,[6.26606748 0.16059503]
[6.26606748 0.16059503],-1.0993983,[ 6.26520985 -0.01715245]
[ 6.26520985 -0.01715245],1.0378351,[6.27146195 0.12504195]
[6.27146195 0.12504195],-0.95968306,[ 6.27007681 -0.02770282]
[ 6.27007681 -0.02770282],0.90361834,[6.27497725 0.09800883]
[6.27497725 0.09800883],-0.84566677,[ 6.27322739 -0.03499715]
[ 6.27322739 -0.03499715],0.8153572,[6.2772193  0.07983812]
[6.2772193  0.07983812],-0.7670393,[ 6.27523469 -0.03969226]
[ 6.27523469 -0.03969226],0.75699997,[6.27862943 0.06789483]
[6.27862943 0.06789483],-0.71081686,[ 6.2765222  -0.04214459]
[ 6.2765222  -0.04214459],0.71308947,[6.27951327 0.05982153]
[6.27951327 0.05982153],-0.66823137,[ 6.27735491 -0.04316719]
[ 6.27735491 -0.04316719],0.67846584,[6.28006641 0.05422991]
[6.28006641 0.05422991],-0.6350324,[ 6.2778982  -0.04336412]
[ 6.2778982  -0.04336412],0.6507344,[6.28041224 0.05028074]
[6.28041224 0.05028074],-0.60882246,[ 6.27825612 -0.04312243]
[ 6.27825612 -0.04312243],0.628417,[6.28062828 0.04744325]
[6.28062828 0.04744325],-0.5880079,[ 6.2784945  -0.04267571]
[ 6.2784945  -0.04267571],0.61043954,[6.2807631  0.04537213]
[6.2807631  0.04537213],-0.57142293,[ 6.27865521 -0.04215796]
[ 6.27865521 -0.04215796],0.5959599,[6.28084713 0.04383846]
[6.28084713 0.04383846],-0.5581815,[ 6.27876501 -0.0416424 ]
[ 6.27876501 -0.0416424 ],0.5842781,[6.28089921 0.0426841 ]
[6.28089921 0.0426841 ],-0.54767346,[ 6.27884014 -0.04118149]
[ 6.27884014 -0.04118149],0.5750017,[6.28093063 0.0418099 ]
[6.28093063 0.0418099 ],-0.53931046,[ 6.27889175 -0.04077767]
[ 6.27889175 -0.04077767],0.56766176,[6.28094932 0.04115144]
[6.28094932 0.04115144],-0.53271055,[ 6.27892772 -0.04043213]
[ 6.27892772 -0.04043213],0.5618348,[6.28096021 0.04064991]
[6.28096021 0.04064991],-0.5274813,[ 6.27895316 -0.04014111]
[ 6.27895316 -0.04014111],0.5571966,[6.28096637 0.04026428]
[-0.76844196 -0.39087376],1.9682465,[-0.79928689 -0.61689868]
[-0.79928689 -0.61689868],1.9002533,[-0.84276214 -0.869505  ]
[-0.84276214 -0.869505  ],1.6473088,[-0.90187572 -1.1822716 ]
[-0.90187572 -1.1822716 ],0.61237764,[-0.9858149  -1.67878358]
