State,Action,NextState
[-6.27562511 -0.07281072],-0.08094132,[-6.2795892  -0.07928182]
[-6.2795892  -0.07928182],0.18019962,[-6.28206694 -0.0495548 ]
[-0.57252488  0.59746326],1.9978185,[-0.54798393  0.49081901]
[-0.54798393  0.49081901],1.9973097,[-0.52799943  0.3996899 ]
[-0.52799943  0.3996899 ],1.9972005,[-0.51192867  0.3214153 ]
[-0.51192867  0.3214153 ],1.9971445,[-0.49924905  0.25359229]
[-0.49924905  0.25359229],1.9972296,[-0.48954396  0.19410194]
[-0.48954396  0.19410194],1.9973652,[-0.482492    0.14103913]
[-0.482492    0.14103913],1.9975767,[-0.47785777  0.09268454]
[-0.47785777  0.09268454],1.9978509,[-0.47548509  0.04745369]
[-0.47548509  0.04745369],1.9981451,[-0.47529268  0.00384812]
[-0.47529268  0.00384812],1.9984493,[-0.47727186 -0.03958351]
[-0.47727186 -0.03958351],1.9987307,[-0.48148646 -0.08429212]
[-0.48148646 -0.08429212],1.9989815,[-0.48807485 -0.13176776]
[-0.48807485 -0.13176776],1.9992023,[-0.49725396 -0.18358222]
[-0.49725396 -0.18358222],1.9993861,[-0.5093257  -0.24143471]
[-0.5093257  -0.24143471],1.999515,[-0.52468565 -0.30719893]
[-0.52468565 -0.30719893],1.9995642,[-0.54383415 -0.38297002]
[-0.54383415 -0.38297002],1.9995594,[-0.56738923 -0.4711017 ]
[-0.56738923 -0.4711017 ],1.9995108,[-0.59610169 -0.57424924]
[-0.59610169 -0.57424924],1.9993331,[-0.63087244 -0.69541485]
[-0.63087244 -0.69541485],1.9988141,[-0.67277143 -0.83797985]
[-0.67277143 -0.83797985],1.9969654,[-0.72306153 -1.00580197]
[-0.72306153 -1.00580197],1.9876728,[-0.7832572  -1.20391349]
[-0.7832572  -1.20391349],1.9303434,[-0.85543497 -1.44355544]
[-0.85543497 -1.44355544],1.4577415,[-0.9449868  -1.79103642]
[-0.9449868  -1.79103642],-1.1729814,[-1.07372932 -2.57485053]
[-1.07372932 -2.57485053],-1.468821,[-1.24644994 -3.45441239]
[-1.24644994 -3.45441239],-0.87426615,[-1.46127228 -4.29644673]
[-1.46127228 -4.29644673],-0.7423005,[-1.71893718 -5.15329799]
[-1.71893718 -5.15329799],-0.68112504,[-2.01879978 -5.99725214]
[-2.01879978 -5.99725214],-0.87007475,[-2.35898722 -6.80374865]
[-2.35898722 -6.80374865],-1.2068356,[-2.73466826 -7.51362095]
[-2.73466826 -7.51362095],-1.0720347,[-3.13323158 -7.97126621]
[-3.13323158 -7.97126621],-0.30678034,[-3.53323158 -8.        ]
[-3.53323158 -8.        ],-0.014674425,[-3.91902774 -7.71592335]
[-3.91902774 -7.71592335],-0.18579876,[-4.27991289 -7.2177029 ]
[-4.27991289 -7.2177029 ],1.1157331,[-4.59838263 -6.36939486]
[-4.59838263 -6.36939486],1.7305129,[-4.86661697 -5.3646867 ]
[-4.86661697 -5.3646867 ],0.9113045,[-5.09096163 -4.48689322]
[-5.09096163 -4.48689322],0.19637418,[-5.27898874 -3.76054225]
[-5.27898874 -3.76054225],-0.83672416,[-5.44165137 -3.25325263]
[-5.44165137 -3.25325263],-1.5427068,[-5.58792183 -2.92540909]
[-5.58792183 -2.92540909],-1.2704092,[-5.71969831 -2.63552964]
[-5.71969831 -2.63552964],-0.1260668,[-5.83239014 -2.25383665]
[-5.83239014 -2.25383665],0.41218352,[-5.92565254 -1.86524807]
[-5.92565254 -1.86524807],0.6464641,[-6.00094281 -1.50580539]
[-6.00094281 -1.50580539],0.26065588,[-6.06383403 -1.25782443]
[-6.06383403 -1.25782443],0.2266624,[-6.11686542 -1.0606277 ]
[-6.11686542 -1.0606277 ],0.29132533,[-6.16150358 -0.89276329]
[-6.16150358 -0.89276329],0.36796284,[-6.19883022 -0.74653262]
[-6.19883022 -0.74653262],0.43886805,[-6.22970577 -0.61751109]
[-6.22970577 -0.61751109],0.44457173,[-6.25524251 -0.5107348 ]
[-6.25524251 -0.5107348 ],0.46941686,[-6.2762109 -0.4193679]
[-6.2762109 -0.4193679],0.48701167,[-6.29326517 -0.34108539]
[-6.29326517 -0.34108539],0.49812913,[-6.30696146 -0.27392579]
[-6.30696146 -0.27392579],0.5204792,[-6.31764568 -0.21368435]
[-6.31764568 -0.21368435],0.5327122,[-6.32562657 -0.15961768]
[-6.32562657 -0.15961768],0.5457096,[-6.3311057  -0.10958263]
[-6.3311057  -0.10958263],0.54876494,[-6.33426542 -0.06319442]
[ 0.24183617 -0.1315343 ],-1.9992229,[ 0.229246   -0.25180341]
[ 0.229246   -0.25180341],-1.99645,[ 0.21020408 -0.38083842]
[ 0.21020408 -0.38083842],-1.9805593,[ 0.18413269 -0.52142771]
[ 0.18413269 -0.52142771],-1.7829862,[ 0.15155493 -0.65155517]
[ 0.15155493 -0.65155517],-0.1422863,[ 0.1235716  -0.55966654]
[ 0.1235716  -0.55966654],0.06678295,[ 0.1007113  -0.45720608]
[ 0.1007113  -0.45720608],0.0368371,[ 0.08189757 -0.37627467]
[ 0.08189757 -0.37627467],0.03211212,[ 0.0663924  -0.31010331]
[ 0.0663924  -0.31010331],0.021741629,[ 0.05353818 -0.25708434]
[ 0.05353818 -0.25708434],0.016239882,[ 0.04281249 -0.2145139 ]
[ 0.04281249 -0.2145139 ],0.02014494,[ 0.03384286 -0.1793926 ]
[ 0.03384286 -0.1793926 ],0.011599064,[ 0.02622909 -0.15227544]
[ 0.02622909 -0.15227544],0.041817427,[ 0.01991242 -0.12633327]
[ 0.01991242 -0.12633327],0.03737569,[ 0.01462275 -0.10579358]
[ 0.01462275 -0.10579358],0.031693935,[ 0.0101191  -0.09007282]
[ 2.91765398 -0.48402074],2.0,[ 2.91678063 -0.01746699]
[ 2.91678063 -0.01746699],2.0,[2.9392669  0.44972535]
[2.9392669  0.44972535],2.0,[2.98428872 0.90043649]
[2.98428872 0.90043649],2.0,[3.05018514 1.31792849]
[3.05018514 1.31792849],2.0,[3.13450458 1.6863887 ]
[3.13450458 1.6863887 ],2.0,[3.23408981 1.99170471]
[3.23408981 1.99170471],2.0,[3.34521135 2.22243072]
[3.34521135 2.22243072],2.0,[3.46374984 2.37076978]
[3.46374984 2.37076978],2.0,[3.58541532 2.43330965]
[3.58541532 2.43330965],2.0,[3.7059785  2.41126347]
[3.7059785  2.41126347],2.0,[3.82148303 2.31009071]
[3.82148303 2.31009071],2.0,[3.92841102 2.13855988]
[3.92841102 2.13855988],2.0,[4.02378488 1.90747715]
[4.02378488 1.90747715],2.0,[4.10520372 1.62837679]
[4.10520372 1.62837679],2.0,[4.17082541 1.31243386]
[4.17082541 1.31243386],1.9999998,[4.21931322 0.96975602]
[4.21931322 0.96975602],1.9055448,[4.24905956 0.59492686]
[4.24905956 0.59492686],-1.9941444,[ 4.23030346 -0.37512188]
[ 4.23030346 -0.37512188],-2.0,[ 4.16332125 -1.33964434]
[ 4.16332125 -1.33964434],-2.0,[ 4.0493511  -2.27940292]
[ 4.0493511  -2.27940292],-2.0,[ 3.89082623 -3.17049743]
[ 3.89082623 -3.17049743],-2.0,[ 3.69176094 -3.98130576]
[ 3.69176094 -3.98130576],-1.9999988,[ 3.45808951 -4.6734286 ]
[ 3.45808951 -4.6734286 ],-1.9998637,[ 3.19774763 -5.20683766]
[ 3.19774763 -5.20683766],-1.9994205,[ 2.92030539 -5.54884484]
[ 2.92030539 -5.54884484],-1.9986583,[ 2.63610392 -5.68402932]
[ 2.63610392 -5.68402932],-1.9969827,[ 2.3550839 -5.6204004]
[ 2.3550839 -5.6204004],-1.9996095,[ 2.08561275 -5.38942308]
[ 2.08561275 -5.38942308],-1.9999533,[ 1.83378131 -5.03662872]
[ 1.83378131 -5.03662872],-1.9997473,[ 1.60316246 -4.6123771 ]
[ 1.60316246 -4.6123771 ],-1.9982117,[ 1.39503737 -4.16250166]
[ 1.39503737 -4.16250166],-1.9913812,[ 1.20889921 -3.72276325]
[ 1.20889921 -3.72276325],-1.9823223,[ 1.04296464 -3.31869147]
[ 1.04296464 -3.31869147],-1.9871128,[ 0.89452301 -2.96883249]
[ 0.89452301 -2.96883249],-1.9898713,[ 0.760404   -2.68238021]
[ 0.760404   -2.68238021],-1.9814677,[ 0.63726952 -2.4626897 ]
[ 0.63726952 -2.4626897 ],-1.9142869,[ 0.5220905 -2.3035804]
[ 0.5220905 -2.3035804],-1.1756127,[ 0.41679538 -2.10590238]
[ 0.41679538 -2.10590238],0.40644503,[ 0.32972981 -1.74131144]
[ 0.32972981 -1.74131144],0.5944383,[ 0.25926455 -1.40930514]
[ 0.25926455 -1.40930514],0.21818876,[ 0.20004957 -1.18429951]
[ 0.20004957 -1.18429951],0.2403152,[ 0.15008888 -0.99921379]
[ 0.15008888 -0.99921379],0.31365252,[ 0.10808781 -0.8400214 ]
[ 0.10808781 -0.8400214 ],0.4007895,[ 0.07313807 -0.69899488]
[ 0.07313807 -0.69899488],0.44024324,[ 0.04423038 -0.57815373]
[ 0.04423038 -0.57815373],0.4482658,[ 0.02034279 -0.47775189]
[ 0.02034279 -0.47775189],0.4791851,[ 0.00081188 -0.39061808]
[ 0.00081188 -0.39061808],0.48930192,[-0.01501881 -0.31661388]
[-0.01501881 -0.31661388],0.50673556,[-0.02761217 -0.25186723]
[-0.02761217 -0.25186723],0.5221238,[-0.03732493 -0.19425516]
[-0.03732493 -0.19425516],0.5374584,[-0.04440611 -0.14162359]
[-0.04440611 -0.14162359],0.5476799,[-0.04904437 -0.09276524]
[-0.04904437 -0.09276524],0.5511954,[-0.05138709 -0.04685447]
[-0.76300466  0.66062855],1.9999433,[-0.74088976  0.44229788]
[-0.74088976  0.44229788],1.9999266,[-0.72908584  0.23607834]
[-0.72908584  0.23607834],1.9999201,[-0.72726458  0.03642524]
[-0.72726458  0.03642524],1.9998972,[-0.73537517 -0.16221176]
[-0.73537517 -0.16221176],1.9997821,[-0.75364485 -0.36539351]
[-0.75364485 -0.36539351],1.999351,[-0.78258068 -0.5787167 ]
[-0.78258068 -0.5787167 ],1.9974182,[-0.82297757 -0.80793776]
[-0.82297757 -0.80793776],1.9839268,[-0.87598903 -1.0602292 ]
[-0.87598903 -1.0602292 ],1.851306,[-0.94392234 -1.35866613]
[-0.94392234 -1.35866613],0.49343228,[-1.03852485 -1.89205021]
[-1.03852485 -1.89205021],-1.7748207,[-1.17875063 -2.80451571]
[-1.17875063 -2.80451571],-1.3594494,[-1.36382714 -3.70153015]
[-1.36382714 -3.70153015],-1.454823,[-1.5965145  -4.65374727]
[-1.5965145  -4.65374727],-1.0285165,[-1.87440334 -5.55777673]
[-1.87440334 -5.55777673],-0.8223039,[-2.19424437 -6.39682056]
[-2.19424437 -6.39682056],-1.1445845,[-2.55311491 -7.17741089]
[-2.55311491 -7.17741089],-1.2222315,[-2.94196827 -7.77706722]
[-2.94196827 -7.77706722],-0.7148111,[-3.34196827 -8.        ]
[-3.34196827 -8.        ],0.17139769,[-3.73321889 -7.82501226]
[-3.73321889 -7.82501226],-0.21735227,[-4.10518546 -7.43933141]
[-4.10518546 -7.43933141],-0.031231284,[-4.44658951 -6.82808099]
[-4.44658951 -6.82808099],1.7367492,[-4.73878483 -5.84390651]
[-4.73878483 -5.84390651],1.4720888,[-4.98245255 -4.87335445]
[-4.98245255 -4.87335445],0.18011928,[-5.18862861 -4.12352111]
[-5.18862861 -4.12352111],0.0060272217,[-5.36143227 -3.45607319]
[-5.36143227 -3.45607319],-1.450678,[-5.51524117 -3.07617807]
[-5.51524117 -3.07617807],-1.555405,[-5.65466594 -2.78849544]
[-5.65466594 -2.78849544],-0.6421268,[-5.77685863 -2.44385368]
[-5.77685863 -2.44385368],0.0814054,[-5.88025447 -2.0679168 ]
[-5.88025447 -2.0679168 ],0.5728946,[-5.96464924 -1.6878955 ]
[-5.96464924 -1.6878955 ],0.4747026,[-6.03373963 -1.38180766]
[-6.03373963 -1.38180766],0.23438668,[-6.0918146  -1.16149953]
[-6.0918146  -1.16149953],0.26856303,[-6.14074268 -0.97856151]
[-6.14074268 -0.97856151],0.33567,[-6.18182967 -0.82173994]
[-6.18182967 -0.82173994],0.4224043,[-6.21595431 -0.68249265]
[-6.21595431 -0.68249265],0.45304394,[-6.24416185 -0.56415079]
[-6.24416185 -0.56415079],0.46038342,[-6.2674535  -0.46583311]
[-6.2674535  -0.46583311],0.4883275,[-6.28649278 -0.38078562]
[-6.28649278 -0.38078562],0.49813986,[-6.30192004 -0.30854524]
[-6.30192004 -0.30854524],0.5189886,[-6.3141574  -0.24474718]
[-6.3141574  -0.24474718],0.53084946,[-6.32357466 -0.18834512]
[-6.32357466 -0.18834512],0.5459523,[-6.33041146 -0.13673605]
[-6.33041146 -0.13673605],0.555629,[-6.33485137 -0.08879815]
[-6.33485137 -0.08879815],0.5587516,[-6.33703726 -0.04371772]
[-0.45239731  0.66468472],1.9454846,[-0.42096405  0.62866522]
[-0.42096405  0.62866522],1.901092,[-0.39059662  0.60734863]
[-0.39059662  0.60734863],1.8232937,[-0.36083224  0.59528756]
[-0.36083224  0.59528756],1.6913538,[-0.33162219  0.58420088]
[-0.33162219  0.58420088],1.4998181,[-0.30337266  0.56499064]
[-0.30337266  0.56499064],1.2887936,[-0.27665995  0.53425427]
[-0.27665995  0.53425427],1.0744939,[-0.25213144  0.49057025]
[-0.25213144  0.49057025],0.92552805,[-0.23001654  0.44229803]
[-0.23001654  0.44229803],0.8441453,[-0.2101203  0.3979246]
[-0.2101203  0.3979246],0.7855227,[-0.19215431  0.35931984]
[-0.19215431  0.35931984],0.7404201,[-0.1757967   0.32715235]
[-0.1757967   0.32715235],0.6953738,[-0.16078225  0.30028896]
[-0.16078225  0.30028896],0.66540265,[-0.14678067  0.28003155]
[-0.14678067  0.28003155],0.6298313,[-0.13353989  0.26481561]
[-0.13353989  0.26481561],0.5854652,[-0.12090099  0.25277788]
[-0.12090099  0.25277788],0.53525543,[-0.10877044  0.24261119]
[-0.10877044  0.24261119],0.4534657,[-0.09730974  0.22921398]
[-0.09730974  0.22921398],0.37893414,[-0.08665039  0.21318693]
[-0.08665039  0.21318693],0.1946361,[-0.0777766   0.17747585]
[-0.0777766   0.17747585],0.39371657,[-0.06886361  0.17825968]
[-0.06886361  0.17825968],-0.10277295,[-0.06330177  0.11123684]
[-0.06330177  0.11123684],0.4852569,[-0.05647273  0.13658075]
[-0.05647273  0.13658075],-0.0056267977,[-0.0518025   0.09340469]
[-0.0518025   0.09340469],0.39385772,[-0.04612006  0.11364884]
[-0.04612006  0.11364884],-0.1837821,[-0.04354487  0.05150375]
[-1.71683706 -0.4998286 ],-1.9999549,[-1.79392897 -1.54183808]
[-1.79392897 -1.54183808],-1.9999992,[-1.9225912  -2.57324473]
[-1.9225912  -2.57324473],-1.9999996,[-2.10145678 -3.57731148]
[-2.10145678 -3.57731148],-1.999996,[-2.32766506 -4.52416562]
[-2.32766506 -4.52416562],-1.999819,[-2.59613409 -5.36938072]
[-2.59613409 -5.36938072],-1.9736141,[-2.89886062 -6.05453046]
[-2.89886062 -6.05453046],-1.9408889,[-3.22515714 -6.52593039]
[-3.22515714 -6.52593039],-1.7526454,[-3.56146847 -6.72622675]
[-3.56146847 -6.72622675],-1.6430322,[-3.89481579 -6.66694628]
[-3.89481579 -6.66694628],-1.7428161,[-4.21558446 -6.41537354]
[-4.21558446 -6.41537354],-1.9729229,[-4.51818344 -6.05197942]
[-4.51818344 -6.05197942],-1.5053692,[-4.79527763 -5.54188382]
[-4.79527763 -5.54188382],0.7441437,[-5.02941949 -4.68283724]
[-5.02941949 -4.68283724],0.12403178,[-5.22699991 -3.95160847]
[-5.22699991 -3.95160847],-0.38343978,[-5.39481297 -3.35626122]
[-5.39481297 -3.35626122],-1.5381238,[-5.54506023 -3.00494511]
[-5.54506023 -3.00494511],-1.5404495,[-5.68162702 -2.73133592]
[-5.68162702 -2.73133592],-0.39877582,[-5.79996234 -2.36670637]
[-5.79996234 -2.36670637],0.22981119,[-5.89915024 -1.98375805]
[-5.89915024 -1.98375805],0.58550334,[-5.97989695 -1.61493405]
[-5.97989695 -1.61493405],0.3821025,[-6.04657813 -1.33362361]
[-6.04657813 -1.33362361],0.23965716,[-6.10267167 -1.12187077]
[-6.10267167 -1.12187077],0.28252912,[-6.14991368 -0.94484023]
[-6.14991368 -0.94484023],0.3520155,[-6.18953267 -0.7923798 ]
[-6.18953267 -0.7923798 ],0.4358108,[-6.22237623 -0.65687134]
[-6.22237623 -0.65687134],0.45563984,[-6.24952357 -0.54294666]
[-6.24952357 -0.54294666],0.4670155,[-6.27190621 -0.44765279]
[-6.27190621 -0.44765279],0.4917519,[-6.29017775 -0.36543086]
[-6.29017775 -0.36543086],0.5009992,[-6.30495401 -0.29552527]
[-6.30495401 -0.29552527],0.523911,[-6.31661721 -0.23326386]
[-6.31661721 -0.23326386],0.533895,[-6.32552965 -0.17824886]
[-6.32552965 -0.17824886],0.54997134,[-6.33190475 -0.12750193]
[-6.33190475 -0.12750193],0.5571711,[-6.33592731 -0.08045138]
[-1.13224257 -0.09499097],1.9787025,[-1.1561031  -0.47721064]
[-1.1561031  -0.47721064],1.2162018,[-1.20516362 -0.98121034]
[-1.20516362 -0.98121034],-1.9392825,[-1.30378992 -1.97252602]
[-1.30378992 -1.97252602],-1.9799454,[-1.453437   -2.99294163]
[-1.453437   -2.99294163],-1.9927742,[-1.65527194 -4.03669874]
[-1.65527194 -4.03669874],-1.9814217,[-1.90933382 -5.08123754]
[-1.90933382 -5.08123754],-1.7841485,[-2.21214836 -6.05629085]
[-2.21214836 -6.05629085],-1.5051482,[-2.5562998  -6.88302877]
[-2.5562998  -6.88302877],-1.5003666,[-2.93242062 -7.52241639]
[-2.93242062 -7.52241639],-1.0865182,[-3.3244772  -7.84113166]
[-3.3244772  -7.84113166],0.043733597,[-3.70938578 -7.69817154]
[-3.70938578 -7.69817154],-0.34369993,[-4.07670563 -7.34639696]
[-4.07670563 -7.34639696],-0.21009338,[-4.41542619 -6.77441135]
[-4.41542619 -6.77441135],1.3356624,[-4.70827068 -5.85688976]
[-4.70827068 -5.85688976],1.1575613,[-4.95493378 -4.93326193]
[-4.95493378 -4.93326193],0.01773262,[-5.16506151 -4.20255459]
[-5.16506151 -4.20255459],0.048547268,[-5.34110208 -3.52081143]
[-5.34110208 -3.52081143],-1.3768557,[-5.49713963 -3.12075103]
[-5.49713963 -3.12075103],-1.5588069,[-5.63833456 -2.82389869]
[-5.63833456 -2.82389869],-0.7855891,[-5.76288095 -2.49092769]
[-5.76288095 -2.49092769],0.0072026253,[-5.8687304  -2.11698911]
[-5.8687304  -2.11698911],0.5494504,[-5.95535807 -1.73255327]
[-5.95535807 -1.73255327],0.5745559,[-6.02560206 -1.40487983]
[-6.02560206 -1.40487983],0.22169614,[-6.08463042 -1.1805672 ]
[-6.08463042 -1.1805672 ],0.24506974,[-6.13442378 -0.99586712]
[-6.13442378 -0.99586712],0.31780267,[-6.17627561 -0.83703663]
[-6.17627561 -0.83703663],0.40500498,[-6.21108842 -0.69625627]
[-6.21108842 -0.69625627],0.4427414,[-6.23987938 -0.57581922]
[-6.23987938 -0.57581922],0.4505992,[-6.26366738 -0.47576005]
[-6.26366738 -0.47576005],0.48093343,[-6.28311651 -0.38898252]
[-6.28311651 -0.38898252],0.4910004,[-6.29888055 -0.31528086]
[-6.29888055 -0.31528086],0.5090432,[-6.31141532 -0.25069533]
[-6.31141532 -0.25069533],0.5238118,[-6.32107998 -0.19329326]
[-6.32107998 -0.19329326],0.53906727,[-6.32812235 -0.14084737]
[-6.32812235 -0.14084737],0.5492172,[-6.33273016 -0.09215623]
[-6.33273016 -0.09215623],0.55261445,[-6.33505054 -0.0464075 ]
[-0.58485726  0.21027567],1.9995241,[-0.58005006  0.09614401]
[-0.58005006  0.09614401],1.9996424,[-0.58079801 -0.01495899]
[-0.58079801 -0.01495899],1.9997134,[-0.58712403 -0.12652043]
[-0.58712403 -0.12652043],1.9997587,[-0.5992257  -0.24203335]
[-0.5992257  -0.24203335],1.9997392,[-0.61747944 -0.3650749 ]
[-0.61747944 -0.3650749 ],1.9996696,[-0.64244749 -0.49936089]
[-0.64244749 -0.49936089],1.9994247,[-0.67488823 -0.64881476]
[-0.67488823 -0.64881476],1.9986892,[-0.71576917 -0.81761893]
[-0.71576917 -0.81761893],1.9955981,[-0.76629056 -1.01042773]
[-0.76629056 -1.01042773],1.9774947,[-0.82798576 -1.23390408]
[-0.82798576 -1.23390408],1.8542688,[-0.90339535 -1.50819164]
[-0.90339535 -1.50819164],0.61743,[-1.00362794 -2.00465188]
[-1.00362794 -2.00465188],-1.7588524,[-1.14868039 -2.90104895]
[-1.14868039 -2.90104895],-1.0135611,[-1.33554295 -3.7372512 ]
[-1.33554295 -3.7372512 ],-1.1211337,[-1.56728108 -4.63476273]
[-1.56728108 -4.63476273],-0.77317405,[-1.84231779 -5.50073421]
[-1.84231779 -5.50073421],-0.7649741,[-2.15921796 -6.33800329]
[-2.15921796 -6.33800329],-1.0805379,[-2.51541532 -7.12394732]
[-2.51541532 -7.12394732],-1.2108376,[-2.90267091 -7.74511169]
[-2.90267091 -7.74511169],-0.78864884,[-3.30267091 -8.        ]
[-3.30267091 -8.        ],0.1907847,[-3.69522568 -7.85109535]
[-3.69522568 -7.85109535],-0.20000768,[-4.06956371 -7.48676074]
[-4.06956371 -7.48676074],-0.07794869,[-4.41447117 -6.89814905]
[-4.41447117 -6.89814905],1.6647832,[-4.71104463 -5.93146926]
[-4.71104463 -5.93146926],1.4937849,[-4.95891474 -4.9574022 ]
[-4.95891474 -4.9574022 ],0.16443324,[-5.16918537 -4.20541263]
[-5.16918537 -4.20541263],0.119876385,[-5.3449018  -3.51432857]
[-5.3449018  -3.51432857],-1.3685052,[-5.5006366  -3.11469595]
[-5.5006366  -3.11469595],-1.5495256,[-5.641552 -2.818308]
[-5.641552 -2.818308],-0.74589825,[-5.76561771 -2.4813142 ]
[-5.76561771 -2.4813142 ],0.018334866,[-5.87099211 -2.10748813]
[-5.87099211 -2.10748813],0.5549288,[-5.95718131 -1.72378397]
[-5.95718131 -1.72378397],0.55375385,[-6.0272076  -1.40052585]
[-6.0272076  -1.40052585],0.22474718,[-6.08605362 -1.17692024]
[-6.08605362 -1.17692024],0.25000262,[-6.13567996 -0.99252681]
[-6.13567996 -0.99252681],0.32149243,[-6.17738369 -0.83407467]
[-6.17738369 -0.83407467],0.40882087,[-6.2120611  -0.69354828]
[-6.2120611  -0.69354828],0.44486165,[-6.24073715 -0.57352085]
[-6.24073715 -0.57352085],0.45260572,[-6.26442732 -0.47380343]
[-6.26442732 -0.47380343],0.482445,[-6.28379577 -0.38736901]
[-6.28379577 -0.38736901],0.4924643,[-6.29949363 -0.31395721]
[-6.29949363 -0.31395721],0.51106787,[-6.31197001 -0.24952773]
[-6.31197001 -0.24952773],0.52525496,[-6.32158627 -0.19232503]
[-6.32158627 -0.19232503],0.5404732,[-6.32858865 -0.14004769]
[-6.32858865 -0.14004769],0.5505378,[-6.33316404 -0.09150783]
[-6.33316404 -0.09150783],0.5538626,[-6.33545889 -0.04589689]
[1.71328521 0.36503702],2.0,[1.78365702 1.40743624]
[1.78365702 1.40743624],2.0,[1.90568248 2.44050917]
[1.90568248 2.44050917],2.0,[2.07812473 3.44884497]
[2.07812473 3.44884497],2.0,[2.29834369 4.40437918]
[2.29834369 4.40437918],2.0,[2.56156794 5.26448499]
[2.56156794 5.26448499],2.0,[2.86034386 5.97551845]
[2.86034386 5.97551845],2.0,[3.18452812 6.48368514]
[3.18452812 6.48368514],2.0,[3.52210279 6.75149344]
[3.52210279 6.75149344],2.0,[3.86075018 6.77294782]
[3.86075018 6.77294782],-1.8035004,[4.16116815 6.00835946]
[4.16116815 6.00835946],0.8092747,[4.43570997 5.49083633]
[4.43570997 5.49083633],1.2052836,[4.68321762 4.95015294]
[4.68321762 4.95015294],1.0860391,[4.90138651 4.36337789]
[4.90138651 4.36337789],0.87767196,[5.0893057  3.75838388]
[5.0893057  3.75838388],0.9591234,[5.24955068 3.20489949]
[5.24955068 3.20489949],1.0874672,[5.38573299 2.72364619]
[5.38573299 2.72364619],1.0014398,[5.50011082 2.28755664]
[5.50011082 2.28755664],1.0379972,[5.59581881 1.91415988]
[5.59581881 1.91415988],1.295733,[5.67745091 1.63264191]
[5.67745091 1.63264191],1.4332178,[5.74848091 1.4206001 ]
[5.74848091 1.4206001 ],1.3763072,[5.81072372 1.24485615]
[5.81072372 1.24485615],1.2830873,[5.8655242  1.09600955]
[5.8655242  1.09600955],1.0697422,[5.91313685 0.95225308]
[5.91313685 0.95225308],0.92354226,[5.9541138  0.81953897]
[5.9541138  0.81953897],0.96841145,[5.99023517 0.72242731]
[5.99023517 0.72242731],0.6916771,[6.02071494 0.60959543]
[6.02071494 0.60959543],0.68301797,[6.04658733 0.5174478 ]
[6.04658733 0.5174478 ],0.646888,[6.0685215  0.43868344]
[6.0685215  0.43868344],0.68473625,[6.08760298 0.38162966]
[6.08760298 0.38162966],0.70320773,[6.10467086 0.34135747]
[6.10467086 0.34135747],0.67645216,[6.12015333 0.30964943]
[6.12015333 0.30964943],0.6517961,[6.13443762 0.2856858 ]
[6.13443762 0.2856858 ],0.6254208,[6.14785507 0.2683491 ]
[6.14785507 0.2683491 ],0.58652997,[6.1606121  0.25514044]
[6.1606121  0.25514044],0.5395806,[6.17283098 0.24437764]
[6.17283098 0.24437764],0.46294618,[6.18439206 0.23122171]
[6.18439206 0.23122171],0.3951378,[6.19521796 0.21651792]
[6.19521796 0.21651792],0.19745684,[6.20423026 0.18024599]
[6.20423026 0.18024599],0.40151048,[6.21329615 0.18131778]
[6.21329615 0.18131778],-0.10542762,[6.21895262 0.11312942]
[6.21895262 0.11312942],0.48882627,[6.22586822 0.13831197]
[6.22586822 0.13831197],0.0108857155,[6.23071724 0.09698054]
[6.23071724 0.09698054],0.38128138,[6.23645923 0.11483975]
[6.23645923 0.11483975],-0.16993904,[6.23917509 0.05431709]
[-2.84555058  0.99077585],2.0,[-2.79195191  1.07197328]
[-2.79195191  1.07197328],2.0,[-2.73619926  1.11505305]
[-2.73619926  1.11505305],2.0,[-2.68023587  1.11926783]
[-2.68023587  1.11926783],2.0,[-2.62596611  1.08539524]
[-2.62596611  1.08539524],2.0,[-2.57518684  1.01558522]
[-2.57518684  1.01558522],2.0,[-2.52953018  0.91313325]
[-2.52953018  0.91313325],1.9999881,[-2.49041949  0.78221391]
[-2.49041949  0.78221391],1.7930107,[-2.46059071  0.59657557]
[-2.46059071  0.59657557],-1.9989537,[-2.46936302 -0.17544633]
[-2.46936302 -0.17544633],-2.0,[-2.51648779 -0.94249538]
[-2.51648779 -0.94249538],-2.0,[-2.6005569  -1.68138212]
[-2.6005569  -1.68138212],-2.0,[-2.71893941 -2.36765018]
[-2.71893941 -2.36765018],-2.0,[-2.86770373 -2.97528643]
[-2.86770373 -2.97528643],-2.0,[-3.04161096 -3.47814451]
[-3.04161096 -3.47814451],-2.0,[-3.23426125 -3.85300592]
[-3.23426125 -3.85300592],-1.9999999,[-3.43844145 -4.08360388]
[-3.43844145 -4.08360388],-1.9999979,[-3.64665256 -4.16422235]
[-3.64665256 -4.16422235],-1.999998,[-3.85171892 -4.10132714]
[-3.85171892 -4.10132714],-1.9999988,[-4.04733791 -3.91237982]
[-4.04733791 -3.91237982],-1.9999993,[-4.2284487  -3.62221576]
[-4.2284487  -3.62221576],-1.9999998,[-4.39136567 -3.25833935]
[-4.39136567 -3.25833935],-1.999995,[-4.53369836 -2.84665383]
[-4.53369836 -2.84665383],-1.850009,[-4.65300322 -2.38609723]
[-4.65300322 -2.38609723],1.9995725,[-4.71987739 -1.33748346]
[-4.71987739 -1.33748346],2.0,[-4.73425262 -0.28750449]
